,,Gund Bus-A 15 Min Block Demand - kVA,Gund Bus-A Current Phase A - Amps,Gund Bus-A Current Phase B - Amps,Gund Bus-A Current Phase C - Amps,Gund Bus-A Current Phase N - Amps,Gund Bus-A Energy - kWh,Gund Bus-A Frequency - Hertz,Gund Bus-A Max Monthly Demand - kW,Gund Bus-A Power Apparent - kVA,Gund Bus-A Power Reactive - kVAR,Gund Bus-A Power Real - kW,Gund Bus-A True Power Factor - PF,Gund Bus-A Voltage AB - Volts,Gund Bus-A Voltage AN - Volts,Gund Bus-A Voltage BC - Volts,Gund Bus-A Voltage BN - Volts,Gund Bus-A Voltage CA - Volts,Gund Bus-A Voltage CN - Volts,Gund Bus-B 15 Min Block Demand - kVA,Gund Bus-B Current Phase A - Amps,Gund Bus-B Current Phase B - Amps,Gund Bus-B Current Phase C - Amps,Gund Bus-B Current Phase N - Amps,Gund Bus-B Energy - kWh,Gund Bus-B Frequency - Hertz,Gund Bus-B Max Monthly Demand - kW,Gund Bus-B Power Apparent - kVA,Gund Bus-B Power Reactive - kVAR,Gund Bus-B Power Real - kW,Gund Bus-B True Power Factor - PF,Gund Bus-B Voltage AB - Volts,Gund Bus-B Voltage AN - Volts,Gund Bus-B Voltage BC - Volts,Gund Bus-B Voltage BN - Volts,Gund Bus-B Voltage CA - Volts,Gund Bus-B Voltage CN - Volts,Gund Condensate Counter - count,Gund Condensate FlowTotal - LBS,Gund Main Demand - Tons,Gund Main Energy - Ton-Days,Gund Main FlowRate - gpm,Gund Main FlowTotal - kgal(1000),Gund Main SignalAeration - Count,Gund Main SignalStrength - Count,Gund Main SonicVelocity - Ft/Sec,Gund Main TempDelta - Deg F,Gund Main TempReturn - Deg F,Gund Main TempSupply - Deg F
3/17/2019 10:00:00 PM,#d2e4b0,162.75,186.12,183.20,181.11,37.53,"14,703,972.98",59.99,195.15,159.36,36.94,154.97,-0.97,500.67,289.03,500.98,288.92,500.60,288.70,0.00,0.01,0.00,0.00,0.01,"5,269,275.00",60.01,0.01,0.00,0.00,0.00,-1.00,496.69,286.35,496.12,286.36,495.93,285.51,"284,137.67","28,413,755.00",4.19,"112,916.82",8.57,"294,875.38",1.65,54.00,"1,427.81",11.84,56.38,44.52
3/17/2019 11:00:00 PM,White,142.24,163.48,160.76,161.16,32.34,"14,704,118.26",59.99,195.26,140.66,27.11,138.00,-0.98,501.11,289.23,501.24,289.26,501.16,289.32,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",60.01,0.01,0.00,0.00,0.00,-1.00,496.39,286.67,495.92,286.44,496.19,285.89,"284,152.25","28,415,214.27",3.47,"112,916.98",6.26,"294,875.76",1.53,54.00,"1,428.33",13.07,57.10,43.98
3/18/2019 12:00:00 AM,White,132.85,154.66,152.78,148.03,32.86,"14,704,251.52",59.99,195.37,132.12,25.12,129.68,-0.98,501.94,289.53,502.01,289.63,501.78,289.56,0.00,0.02,0.00,0.00,0.02,"5,269,275.00",60.01,0.01,0.00,0.00,0.00,-1.00,497.11,286.71,496.63,286.75,496.87,286.21,"284,162.18","28,416,211.51",3.30,"112,917.14",5.73,"294,876.14",1.40,54.00,"1,428.84",14.12,57.63,43.50
3/18/2019 1:00:00 AM,#d2e4b0,123.32,145.23,143.29,133.96,32.43,"14,704,376.04",59.99,195.38,122.24,24.19,119.78,-0.98,500.73,288.92,500.91,289.66,500.48,289.74,0.00,0.05,0.00,0.00,0.05,"5,269,275.00",60.01,0.01,0.00,0.00,0.00,-1.00,496.06,286.90,495.67,287.01,495.50,286.48,"284,167.44","28,416,742.30",3.00,"112,917.29",5.11,"294,876.49",1.28,54.00,"1,429.19",14.17,57.36,43.16
3/18/2019 2:00:00 AM,White,121.36,143.24,142.22,133.21,32.38,"14,704,495.04",59.99,195.38,121.29,24.05,118.80,-0.98,500.97,288.80,501.35,289.49,500.87,289.60,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",60.01,0.01,0.00,0.00,0.00,-1.00,496.17,286.83,495.84,286.87,495.62,286.33,"284,173.16","28,417,307.64",3.01,"112,917.41",4.99,"294,876.80",1.15,54.00,"1,429.28",14.23,57.25,43.04
3/18/2019 3:00:00 AM,White,122.67,145.04,142.75,136.89,30.94,"14,704,614.41",59.99,195.38,123.01,24.17,120.55,-0.98,501.22,288.75,501.79,289.47,501.26,289.47,0.00,0.01,0.00,0.00,0.01,"5,269,275.00",60.01,0.01,0.00,0.00,0.00,-1.00,496.27,286.77,496.00,286.73,495.73,286.19,"284,182.47","28,418,240.99",2.76,"112,917.54",4.70,"294,877.10",1.04,54.00,"1,429.37",14.03,56.98,43.00
3/18/2019 4:00:00 AM,#d2e4b0,123.64,145.91,144.55,137.84,29.93,"14,704,736.03",60.00,195.38,124.08,24.24,121.57,-0.98,501.38,288.70,501.64,289.45,501.33,289.34,0.00,0.03,0.00,0.00,0.03,"5,269,275.00",60.00,0.01,0.00,0.00,0.00,-1.00,496.37,286.70,496.17,286.59,495.84,286.04,"284,189.49","28,418,941.58",2.73,"112,917.66",4.92,"294,877.41",1.18,54.00,"1,429.46",13.39,56.86,43.55
3/18/2019 5:00:00 AM,White,123.40,145.47,143.28,136.74,31.31,"14,704,856.79",60.00,195.38,122.96,23.96,120.58,-0.98,500.80,288.83,500.94,289.43,500.66,289.21,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",60.00,0.01,0.00,0.00,0.00,-1.00,496.10,286.64,495.78,286.45,495.55,285.90,"284,196.35","28,419,629.27",2.62,"112,917.79",4.92,"294,877.71",1.42,54.00,"1,429.55",12.86,56.90,44.07
3/18/2019 6:00:00 AM,White,140.92,169.24,166.13,161.66,34.14,"14,704,985.75",60.00,195.38,144.04,27.75,141.31,-0.98,501.79,289.47,501.90,289.61,501.73,289.60,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",60.00,0.01,0.00,0.00,0.00,-1.00,496.95,286.76,496.61,286.89,496.40,286.34,"284,218.67","28,421,839.25",2.69,"112,917.91",4.89,"294,878.02",1.65,54.00,"1,429.64",12.97,57.08,44.06
3/18/2019 7:00:00 AM,#d2e4b0,158.46,187.76,187.26,183.60,35.52,"14,705,135.10",60.01,195.38,160.79,31.49,157.59,-0.98,499.51,288.28,499.74,288.41,499.50,288.69,0.00,0.02,0.00,0.00,0.02,"5,269,275.00",60.00,0.01,0.00,0.00,0.00,-1.00,494.77,285.71,494.30,285.30,494.62,285.43,"284,248.87","28,424,865.16",2.96,"112,918.03",4.99,"294,878.33",1.88,54.00,"1,429.73",14.01,57.89,43.81
3/18/2019 8:00:00 AM,White,170.92,196.72,205.52,196.07,38.62,"14,705,298.83",60.01,195.38,172.12,35.53,168.34,-0.98,498.23,287.59,498.50,287.49,498.54,287.80,0.00,0.03,0.00,0.00,0.03,"5,269,275.00",60.00,0.01,0.00,0.00,0.00,-1.00,493.45,285.00,493.17,284.84,493.38,284.47,"284,281.06","28,428,079.06",3.98,"112,918.16",6.49,"294,878.63",2.00,54.00,"1,429.82",14.63,58.17,43.58
3/18/2019 9:00:00 AM,White,187.03,220.72,225.00,218.67,36.11,"14,705,475.29",60.02,196.91,190.55,38.35,186.58,-0.98,496.64,286.61,497.08,286.65,497.00,286.65,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",60.00,0.01,0.00,0.00,0.00,-1.00,492.39,283.67,492.14,283.99,492.29,283.51,"284,309.18","28,430,898.55",3.41,"112,918.31",5.62,"294,878.99",2.00,54.00,"1,429.67",14.77,57.55,42.76
3/18/2019 10:00:00 AM,#d2e4b0,239.03,277.20,291.30,277.25,38.11,"14,705,691.08",60.02,241.53,242.18,43.60,238.15,-0.98,495.44,285.79,495.92,286.45,495.68,286.81,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",60.00,0.01,0.00,0.00,0.00,-1.00,491.02,283.76,491.15,283.82,490.86,283.71,"284,329.87","28,432,971.26",3.25,"112,918.48",4.72,"294,879.38",2.00,54.00,"1,429.28",16.59,57.88,41.27
3/18/2019 11:00:00 AM,White,237.72,270.02,286.25,277.20,37.25,"14,705,926.09",60.01,248.45,238.70,40.81,235.15,-0.99,495.64,285.76,496.10,286.44,495.68,286.77,0.00,0.02,0.00,0.00,0.02,"5,269,275.00",60.00,0.01,0.00,0.00,0.00,-1.00,491.15,283.82,491.33,283.87,490.84,283.73,"284,347.56","28,434,742.29",3.40,"112,918.66",4.91,"294,879.78",2.00,54.00,"1,428.89",16.50,57.84,41.31
3/18/2019 12:00:00 PM,White,246.74,282.81,298.49,286.75,38.83,"14,706,165.19",60.01,249.47,248.73,43.70,244.79,-0.98,495.97,285.83,496.44,286.43,495.77,286.74,0.00,0.03,0.00,0.00,0.03,"5,269,275.00",60.00,0.01,0.00,0.00,0.00,-1.00,491.23,283.87,491.52,283.92,490.94,283.75,"284,363.10","28,436,297.66",3.52,"112,918.84",5.20,"294,880.18",2.00,54.00,"1,428.50",16.23,57.60,41.43
3/18/2019 1:00:00 PM,#d2e4b0,276.71,321.81,334.03,320.12,36.52,"14,706,425.52",60.01,280.01,279.37,54.49,273.94,-0.98,495.80,285.90,495.95,286.43,495.51,286.73,0.00,0.03,0.00,0.00,0.03,"5,269,275.00",60.00,0.01,0.00,0.00,0.00,-1.00,491.19,283.92,491.25,283.97,491.06,283.78,"284,378.24","28,437,811.56",6.15,"112,919.01",7.98,"294,880.57",2.00,54.00,"1,428.11",18.13,59.80,41.64
3/18/2019 2:00:00 PM,White,286.96,332.97,348.28,328.75,33.05,"14,706,703.37",60.01,290.34,288.79,58.13,282.85,-0.98,495.33,285.96,496.10,286.42,495.44,286.72,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",60.00,0.01,0.00,0.00,0.00,-1.00,491.34,283.97,491.52,284.01,491.36,283.80,"284,392.94","28,439,281.93",4.92,"112,919.19",8.24,"294,880.97",2.00,54.00,"1,427.72",14.25,55.73,41.51
3/18/2019 3:00:00 PM,White,292.18,331.36,351.69,337.42,35.69,"14,706,989.50",60.01,296.05,292.12,57.83,286.28,-0.98,495.33,286.03,496.52,286.41,495.60,286.71,0.00,0.02,0.00,0.00,0.02,"5,269,275.00",60.01,0.01,0.00,0.00,0.00,-1.00,491.60,284.02,492.01,284.06,491.73,283.82,"284,407.66","28,440,753.42",4.58,"112,919.36",7.78,"294,881.37",2.00,54.00,"1,427.33",14.13,56.17,42.06
3/18/2019 4:00:00 PM,#d2e4b0,291.52,331.21,349.22,338.78,34.97,"14,707,275.12",60.01,297.46,292.18,57.59,286.42,-0.98,495.57,286.10,496.77,286.59,495.76,286.69,0.00,0.01,0.00,0.00,0.01,"5,269,275.00",60.01,0.01,0.00,0.00,0.00,-1.00,491.85,284.08,492.38,284.11,492.09,283.84,"284,422.91","28,442,279.23",4.74,"112,919.54",8.09,"294,881.77",2.00,54.00,"1,426.94",13.90,56.46,42.53
3/18/2019 5:00:00 PM,White,288.06,327.41,344.73,328.28,29.93,"14,707,558.76",60.01,297.46,286.79,58.41,280.75,-0.98,495.89,286.21,496.66,286.96,496.01,286.67,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",60.01,0.01,0.00,0.00,0.00,-1.00,492.13,284.14,492.40,284.17,492.31,283.85,"284,436.59","28,443,647.60",5.20,"112,919.73",8.44,"294,882.21",2.00,54.00,"1,426.70",14.80,56.85,42.08
3/18/2019 6:00:00 PM,White,255.84,286.77,297.36,294.14,21.91,"14,707,823.19",60.01,297.46,251.09,55.07,244.93,-0.98,495.06,285.69,495.38,285.92,495.89,286.15,0.01,0.00,0.00,0.00,0.00,"5,269,275.00",60.01,0.01,0.00,0.00,0.00,-1.00,491.53,283.78,491.36,284.02,491.24,283.34,"284,450.65","28,445,052.86",5.55,"112,919.93",9.19,"294,882.68",2.00,54.00,"1,426.55",14.34,56.52,42.19
3/18/2019 7:00:00 PM,#d2e4b0,231.76,258.78,275.60,271.45,28.47,"14,708,056.35",60.00,297.46,230.07,53.61,223.71,-0.97,493.82,285.27,493.98,284.95,494.12,285.41,0.01,0.00,0.00,0.00,0.00,"5,269,275.00",60.01,0.01,0.00,0.00,0.00,-0.99,489.69,283.01,489.62,282.89,489.50,282.62,"284,465.32","28,446,520.21",5.40,"112,920.13",8.69,"294,883.15",1.99,54.00,"1,426.39",14.88,56.86,41.94
3/18/2019 8:00:00 PM,White,226.87,259.72,267.06,266.95,32.41,"14,708,278.61",60.00,297.46,226.05,51.98,219.96,-0.97,493.25,284.91,493.31,284.58,493.52,285.07,0.01,0.02,0.00,0.00,0.02,"5,269,275.00",60.01,0.01,0.00,0.00,0.00,-1.00,489.07,282.61,488.81,282.29,488.91,282.23,"284,482.14","28,448,198.01",5.23,"112,920.33",8.38,"294,883.62",1.89,54.00,"1,426.24",14.96,56.86,41.90
3/18/2019 9:00:00 PM,White,205.84,232.32,240.92,235.71,37.20,"14,708,488.15",60.00,297.46,203.05,43.57,198.25,-0.98,495.87,286.44,495.88,286.24,495.99,286.16,0.01,0.00,0.00,0.00,0.00,"5,269,275.00",60.01,0.01,0.00,0.00,0.00,-1.00,491.68,284.07,491.12,283.84,491.32,283.20,"284,501.25","28,450,110.79",5.13,"112,920.53",8.29,"294,884.09",1.76,54.00,"1,426.09",14.71,56.44,41.76
3/18/2019 10:00:00 PM,#d2e4b0,194.37,218.63,229.74,214.71,36.01,"14,708,682.17",60.00,297.46,190.29,38.49,186.32,-0.98,496.65,286.69,496.64,286.93,496.60,286.92,0.01,0.01,0.00,0.00,0.01,"5,269,275.00",60.01,0.01,0.00,0.00,0.00,-1.00,492.12,284.38,491.61,284.32,491.86,283.75,"284,519.74","28,451,957.55",4.21,"112,920.73",7.32,"294,884.55",1.64,54.00,"1,425.93",13.66,55.82,42.11
3/18/2019 11:00:00 PM,White,151.27,171.62,181.25,160.34,40.31,"14,708,846.99",59.99,297.46,147.68,25.71,145.34,-0.98,498.22,287.62,498.29,287.78,498.10,287.68,0.01,0.03,0.00,0.00,0.03,"5,269,275.00",60.01,0.01,0.00,0.00,0.00,-1.00,493.56,284.80,492.92,285.06,492.94,284.48,"284,537.47","28,453,734.56",3.80,"112,920.94",6.16,"294,885.02",1.51,54.00,"1,425.78",14.55,56.61,42.06
3/19/2019 12:00:00 AM,White,138.24,158.41,170.83,146.97,39.57,"14,708,985.64",59.99,297.46,137.45,23.52,135.33,-0.98,499.21,287.94,499.02,288.42,499.06,288.28,0.01,0.01,0.00,0.00,0.01,"5,269,275.00",60.01,0.01,0.00,0.00,0.00,-1.00,494.11,285.26,493.77,285.57,493.84,285.00,"284,550.37","28,455,027.47",3.57,"112,921.13",5.77,"294,885.49",1.39,54.00,"1,425.63",14.87,56.80,41.97
3/19/2019 1:00:00 AM,#d2e4b0,126.83,146.31,154.99,133.12,35.74,"14,709,114.66",59.99,297.46,125.25,23.04,123.06,-0.98,498.64,287.98,498.62,288.42,498.62,288.32,0.00,0.02,0.00,0.00,0.02,"5,269,275.00",60.01,0.01,0.00,0.00,0.00,-1.00,493.83,285.23,493.58,285.57,493.27,285.11,"284,557.26","28,455,723.70",3.36,"112,921.28",5.20,"294,885.83",1.26,54.00,"1,425.59",15.20,57.10,41.83
3/19/2019 2:00:00 AM,White,125.12,146.90,153.17,134.58,33.38,"14,709,236.91",59.99,297.46,125.35,22.55,123.27,-0.98,498.86,287.87,499.08,288.24,498.96,288.20,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",60.01,0.01,0.00,0.00,0.00,-1.00,494.10,285.06,493.85,285.44,493.46,285.13,"284,562.25","28,456,219.26",3.14,"112,921.41",4.91,"294,886.13",1.13,54.00,"1,425.59",15.24,57.06,41.77
3/19/2019 3:00:00 AM,White,124.69,145.48,151.50,134.82,32.79,"14,709,360.16",59.99,297.46,124.66,23.18,122.47,-0.98,499.09,287.77,499.54,288.05,499.29,288.08,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",60.00,0.01,0.00,0.00,0.00,-1.00,494.38,284.89,494.11,285.31,493.65,285.15,"284,568.89","28,456,883.92",3.06,"112,921.54",4.86,"294,886.43",1.04,54.00,"1,425.60",15.16,56.83,41.69
3/19/2019 4:00:00 AM,#d2e4b0,125.52,147.08,152.29,135.67,32.62,"14,709,482.91",60.00,297.46,125.61,22.92,123.45,-0.98,499.31,287.66,499.59,287.87,499.58,287.96,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",60.00,0.01,0.00,0.00,0.00,-0.99,494.64,284.72,494.36,285.17,493.84,285.17,"284,574.90","28,457,483.33",2.92,"112,921.67",4.81,"294,886.74",1.20,54.00,"1,425.60",14.44,56.69,42.33
3/19/2019 5:00:00 AM,White,126.98,148.80,155.29,137.68,33.99,"14,709,606.40",60.00,297.46,127.26,23.39,125.06,-0.98,498.93,287.55,499.14,287.68,498.93,287.84,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.99,0.01,0.00,0.00,0.00,-1.00,494.17,284.55,493.95,285.04,493.84,285.16,"284,580.92","28,458,088.18",2.81,"112,921.80",4.57,"294,887.04",1.40,54.00,"1,425.60",14.63,56.68,42.04
3/19/2019 6:00:00 AM,White,139.50,167.47,172.82,156.44,35.74,"14,709,737.00",60.00,297.46,142.64,25.44,140.27,-0.98,496.99,286.91,497.43,287.15,497.30,287.12,0.00,0.01,0.00,0.00,0.01,"5,269,275.00",59.98,0.01,0.00,0.00,0.00,-1.00,492.46,284.01,492.28,284.26,491.86,284.00,"284,601.24","28,460,099.30",2.90,"112,921.93",4.62,"294,887.34",1.61,54.00,"1,425.60",14.71,56.52,41.81
3/19/2019 7:00:00 AM,#d2e4b0,155.46,184.71,189.33,173.19,35.45,"14,709,885.48",60.01,297.46,157.09,29.80,154.15,-0.98,497.08,287.07,497.33,287.27,497.24,287.11,0.00,0.03,0.00,0.00,0.03,"5,269,275.00",59.98,0.01,0.01,-0.01,0.00,-1.00,492.48,284.08,492.27,284.19,492.18,283.85,"284,628.25","28,462,802.77",3.18,"112,922.06",4.91,"294,887.64",1.82,54.00,"1,425.60",15.25,56.96,41.71
3/19/2019 8:00:00 AM,White,178.38,213.84,215.86,199.65,37.39,"14,710,051.81",60.01,297.46,180.57,35.82,176.90,-0.98,497.12,286.41,497.50,286.63,497.39,286.82,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.98,0.01,0.00,0.00,0.00,-1.00,492.41,283.81,492.31,283.82,492.30,283.71,"284,656.83","28,465,658.91",6.63,"112,922.19",8.67,"294,887.96",1.99,54.00,"1,425.60",17.29,59.03,41.77
3/19/2019 9:00:00 AM,White,189.18,224.76,230.56,212.97,37.42,"14,710,232.42",60.01,297.46,192.20,37.76,188.40,-0.98,498.12,287.16,498.59,287.47,498.49,287.61,0.00,0.01,0.00,0.00,0.01,"5,269,275.00",59.90,0.01,0.00,0.00,0.00,-1.00,492.61,284.37,492.50,284.30,492.56,284.23,"284,682.61","28,468,243.59",3.99,"112,922.40",5.48,"294,888.41",2.01,54.00,"1,425.61",17.70,59.71,42.02
3/19/2019 10:00:00 AM,#d2e4b0,238.80,280.02,292.84,269.74,44.45,"14,710,449.20",60.01,297.46,242.83,42.15,239.08,-0.99,499.12,287.92,499.63,288.32,499.46,288.41,0.00,0.02,0.00,0.00,0.02,"5,269,275.00",60.00,0.01,0.00,0.00,0.00,-1.00,494.64,285.21,494.51,285.30,494.44,285.07,"284,701.84","28,470,168.82",3.33,"112,922.62",5.30,"294,888.88",2.35,54.00,"1,425.63",15.35,57.12,41.73
3/19/2019 11:00:00 AM,White,245.11,280.80,294.78,277.72,42.88,"14,710,688.70",60.00,297.46,245.97,43.09,242.09,-0.99,499.16,287.90,499.61,288.39,499.20,288.47,0.00,0.03,0.00,0.00,0.03,"5,269,275.00",59.99,0.01,0.00,0.00,0.00,-1.00,494.68,285.51,494.59,285.55,494.36,285.37,"284,719.30","28,471,917.55",5.60,"112,922.85",7.61,"294,889.36",2.86,54.00,"1,425.64",17.02,58.75,41.71
3/19/2019 12:00:00 PM,White,257.48,297.04,307.56,298.60,37.28,"14,710,936.05",60.00,297.46,259.40,48.39,254.78,-0.98,497.32,287.06,497.93,287.47,497.54,287.77,0.00,0.01,0.00,0.00,0.01,"5,269,275.00",59.99,0.01,0.00,0.00,0.00,-1.00,493.25,285.06,493.19,284.99,493.08,284.96,"284,733.60","28,473,348.29",5.34,"112,923.07",7.47,"294,889.84",3.00,54.00,"1,425.66",17.00,58.74,41.76
3/19/2019 1:00:00 PM,#d2e4b0,273.37,316.83,323.73,314.78,35.61,"14,711,200.90",59.99,297.46,273.49,52.66,268.30,-0.98,495.03,286.13,495.66,285.88,495.70,286.84,0.00,0.01,0.00,0.00,0.01,"5,269,275.00",59.99,0.01,0.00,0.00,0.00,-1.00,491.21,283.90,491.20,284.10,491.38,283.86,"284,746.93","28,474,683.27",6.14,"112,923.29",8.85,"294,890.31",3.00,54.00,"1,425.67",16.23,58.36,42.12
3/19/2019 2:00:00 PM,White,280.97,328.43,339.35,328.98,37.48,"14,711,471.38",59.98,297.73,285.14,54.49,279.82,-0.98,495.01,285.96,495.66,286.00,495.16,286.62,0.00,0.03,0.00,0.00,0.03,"5,269,275.00",59.98,0.01,0.00,0.00,0.00,-1.00,491.21,283.56,491.25,283.84,491.30,283.50,"284,759.99","28,475,987.90",4.90,"112,923.52",8.47,"294,890.79",3.00,54.00,"1,425.69",13.98,56.43,42.48
3/19/2019 3:00:00 PM,White,298.80,347.81,356.22,342.00,32.20,"14,711,759.36",59.97,301.51,299.01,60.09,292.88,-0.98,495.36,285.79,496.08,286.60,495.51,286.40,0.00,0.01,0.00,0.00,0.01,"5,269,275.00",59.98,0.01,0.00,0.00,0.00,-1.00,491.71,283.70,491.80,283.92,491.51,283.64,"284,773.48","28,477,337.10",5.76,"112,923.74",9.65,"294,891.26",3.00,54.00,"1,425.70",14.10,56.87,42.79
3/19/2019 4:00:00 PM,#d2e4b0,297.78,348.58,345.33,341.98,31.19,"14,712,051.98",59.97,301.78,296.94,57.96,291.20,-0.98,496.24,285.87,496.97,287.02,496.34,286.92,0.00,0.01,0.00,0.00,0.01,"5,269,275.00",59.98,0.01,0.00,0.00,0.00,-1.00,492.55,284.35,492.48,284.29,492.25,284.38,"284,787.99","28,478,786.67",6.28,"112,923.96",9.88,"294,891.74",2.88,54.00,"1,425.70",15.12,57.17,42.04
3/19/2019 5:00:00 PM,White,291.05,338.22,335.45,334.88,30.23,"14,712,340.75",59.96,301.78,288.08,57.92,282.15,-0.98,494.70,285.30,495.31,285.98,494.56,286.11,0.00,0.01,0.00,0.00,0.01,"5,269,275.00",59.97,0.01,0.00,0.00,0.00,-1.00,491.04,283.48,490.95,283.37,490.76,283.33,"284,802.13","28,480,200.99",6.22,"112,924.17",9.79,"294,892.20",2.60,54.00,"1,425.61",15.23,56.95,41.70
3/19/2019 6:00:00 PM,White,252.11,296.58,284.70,286.44,28.59,"14,712,602.45",59.96,301.78,248.01,55.06,241.82,-0.98,494.86,285.63,495.39,286.17,494.93,286.35,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.97,0.01,0.00,0.00,0.00,-1.00,490.72,283.78,490.85,283.64,490.66,283.35,"284,816.70","28,481,658.27",6.15,"112,924.37",9.90,"294,892.66",2.31,54.00,"1,425.51",14.88,56.71,41.88
3/19/2019 7:00:00 PM,#d2e4b0,220.80,255.19,251.42,249.47,33.81,"14,712,829.63",59.96,301.78,216.65,47.79,211.29,-0.98,496.23,285.81,496.56,286.35,496.05,286.11,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.97,0.01,0.00,0.00,0.00,-1.00,491.79,283.83,491.63,283.79,491.35,283.58,"284,830.85","28,483,072.98",5.72,"112,924.57",8.91,"294,893.12",2.05,54.00,"1,425.41",15.33,56.84,41.52
3/19/2019 8:00:00 PM,White,204.20,241.56,234.80,237.37,36.61,"14,713,031.77",59.97,301.78,204.19,44.08,199.38,-0.98,495.33,286.26,495.72,286.32,495.52,286.04,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.97,0.01,0.00,0.00,0.00,-1.00,491.24,283.80,490.66,283.77,490.99,283.56,"284,846.47","28,484,634.32",4.82,"112,924.77",7.71,"294,893.58",1.91,54.00,"1,425.32",14.75,56.28,41.50
3/19/2019 9:00:00 PM,White,192.40,227.71,219.14,215.72,34.29,"14,713,225.05",59.97,301.78,190.25,42.58,185.39,-0.98,497.10,287.23,497.13,287.04,497.17,287.12,0.00,0.02,0.00,0.00,0.02,"5,269,275.00",59.97,0.01,0.00,0.00,0.00,-1.00,492.28,284.64,492.16,284.63,492.30,284.01,"284,863.49","28,486,334.26",3.89,"112,924.98",6.15,"294,894.04",1.78,54.00,"1,425.22",15.06,56.41,41.41
3/19/2019 10:00:00 PM,#d2e4b0,185.88,218.92,214.45,204.11,36.93,"14,713,408.31",59.98,301.78,183.50,41.40,178.72,-0.97,498.82,288.20,498.58,288.00,498.61,288.27,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.97,0.01,0.00,0.00,0.00,-1.00,494.10,285.71,493.52,285.72,493.60,284.64,"284,882.45","28,488,229.17",3.27,"112,925.18",5.25,"294,894.51",1.66,54.00,"1,425.12",15.14,57.14,42.05
3/19/2019 11:00:00 PM,White,146.07,171.13,165.36,155.23,39.10,"14,713,566.63",59.98,301.78,141.96,27.18,139.26,-0.98,500.12,288.74,499.95,288.99,499.65,288.88,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.97,0.01,0.00,0.00,0.00,-1.00,495.25,286.23,494.82,286.28,494.82,285.24,"284,900.28","28,490,014.45",3.55,"112,925.38",5.59,"294,894.97",1.53,54.00,"1,425.02",15.19,57.50,42.29
3/20/2019 12:00:00 AM,White,133.22,160.72,156.77,141.71,39.89,"14,713,700.02",59.99,301.78,132.66,25.76,130.06,-0.98,500.17,288.14,500.30,288.48,500.01,288.28,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.97,0.01,0.00,0.00,0.00,-1.00,495.53,285.51,495.00,285.67,495.11,285.43,"284,912.84","28,491,275.88",3.66,"112,925.57",5.41,"294,895.39",1.40,54.00,"1,425.01",15.98,57.50,41.58
3/20/2019 1:00:00 AM,#d2e4b0,124.23,149.66,146.46,128.78,35.45,"14,713,825.66",60.00,301.78,122.98,25.16,120.25,-0.98,500.65,288.33,500.86,288.77,500.50,288.57,0.00,0.01,0.00,0.00,0.01,"5,269,275.00",59.98,0.01,0.00,0.00,0.00,-1.00,496.05,285.70,495.57,285.96,495.52,285.47,"284,919.33","28,491,931.41",3.09,"112,925.69",4.81,"294,895.69",1.28,54.00,"1,425.27",15.53,56.99,41.46
3/20/2019 2:00:00 AM,White,121.65,148.69,145.89,126.50,37.13,"14,713,945.16",60.00,301.78,122.00,25.70,119.17,-0.98,500.79,288.51,501.08,289.05,500.65,288.85,0.00,0.01,0.00,0.00,0.01,"5,269,275.00",59.98,0.01,0.00,0.00,0.00,-1.00,496.20,285.88,495.99,286.24,495.68,285.52,"284,924.49","28,492,442.65",3.07,"112,925.82",4.83,"294,895.98",1.15,54.00,"1,425.54",15.02,56.69,41.70
3/20/2019 3:00:00 AM,White,121.66,149.93,144.01,125.56,35.45,"14,714,063.79",60.00,301.78,121.48,25.65,118.66,-0.98,500.93,288.70,501.31,289.34,500.80,289.13,0.00,0.01,0.00,0.00,0.01,"5,269,275.00",59.99,0.01,0.00,0.00,0.00,-1.00,496.35,286.06,496.19,286.52,495.84,285.56,"284,931.21","28,493,116.56",2.88,"112,925.94",4.78,"294,896.27",1.04,54.00,"1,425.82",14.34,56.59,42.32
